hour,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,,pv1,pv2,pv3,pv4,pv5,pv6,,wind1,wind2,wind3,wind4,wind5,wind6
113,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0,0,0,0,0,0,,0.11937931,0.177060606,0.281875,0.214892857,0.2697,0.3155
114,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.10762069,0.186363636,0.318,0.203035714,0.28925,0.304857143
115,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.100724138,0.192272727,0.327375,0.197535714,0.29735,0.307428571
116,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.098551724,0.201484848,0.343625,0.195892857,0.2974,0.310142857
117,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,31.03,0,0,0,0,,0,0,0,0,0,0,,0.101448276,0.215909091,0.36,0.20175,0.30125,0.282428571
118,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,0,,0,0,0,0,0,0,,0.113310345,0.234666667,0.3806875,0.212857143,0.30575,0.260642857
119,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,,0,0,0,0,0,0,,0.12737931,0.249969697,0.405,0.220071429,0.3102,0.232714286
120,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,31.03,0,0,0,0,,0,0,0,0,0,0,,0.133517241,0.263515152,0.4423125,0.222321429,0.3266,0.2255
121,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.130448276,0.265939394,0.4979375,0.218142857,0.34915,0.235785714
122,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,31.03,0,0,0,0,0,,0,0,0,0,0,0,,0.126517241,0.264757576,0.5035625,0.217214286,0.37585,0.252785714
123,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0,0,0,0,0,0,,0.127655172,0.270969697,0.544,0.215214286,0.43405,0.2675
124,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,,0,0,0,0,0,0,,0.139068966,0.289454545,0.5668125,0.229071429,0.4887,0.2905
125,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.160206897,0.310151515,0.5759375,0.266285714,0.5545,0.340785714
126,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.182137931,0.335787879,0.5621875,0.310821429,0.5683,0.403714286
127,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.194344828,0.366454545,0.5849375,0.33775,0.595,0.457642857
128,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.045068966,0.006606061,0,0.018678571,0.00005,0.000357143,,0.188137931,0.370212121,0.5661875,0.366892857,0.6469,0.492428571
129,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0.221344828,0.069030303,0.0240625,0.149857143,0.0105,0.026214286,,0.158275862,0.358151515,0.5428125,0.391714286,0.6399,0.576071429
130,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,0,,0.367068966,0.147878788,0.0818125,0.316321429,0.03075,0.072857143,,0.124827586,0.321272727,0.5351875,0.39175,0.59925,0.559714286
131,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0.431655172,0.210151515,0.2025,0.320928571,0.06635,0.0555,,0.116517241,0.295,0.516875,0.420821429,0.5585,0.516428571
132,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0.450931034,0.251909091,0.20775,0.240035714,0.10365,0.041285714,,0.113206897,0.284272727,0.52525,0.444535714,0.51945,0.509
133,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0.392068966,0.243333333,0.09975,0.130285714,0.09255,0.039142857,,0.111103448,0.259212121,0.5173125,0.42275,0.4915,0.4775
134,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,0,0,,0.270068966,0.158878788,0.0384375,0.06625,0.0361,0.026142857,,0.115241379,0.252636364,0.5169375,0.398214286,0.5022,0.463928571
135,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,0,,0.108103448,0.051727273,0.015875,0.015464286,0.00665,0.003857143,,0.150344828,0.307272727,0.5376875,0.407964286,0.53305,0.467214286
136,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,,0.001862069,0.001151515,0.00075,0,0,0,,0.199586207,0.342636364,0.5610625,0.408607143,0.5044,0.487571429
137,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.226896552,0.35630303,0.5410625,0.368892857,0.5242,0.471142857
138,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,,0,0,0,0,0,0,,0.220103448,0.325939394,0.5188125,0.361607143,0.57245,0.465071429
139,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,,0,0,0,0,0,0,,0.202965517,0.320909091,0.4975,0.370714286,0.54595,0.472142857
140,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,0,0,0,,0,0,0,0,0,0,,0.196103448,0.342393939,0.5085625,0.365,0.4773,0.481857143
141,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,0,0,0,,0,0,0,0,0,0,,0.186034483,0.360606061,0.61025,0.360035714,0.4863,0.438357143
142,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,,0,0,0,0,0,0,,0.173551724,0.359636364,0.6335,0.372285714,0.54615,0.405642857
143,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.17762069,0.340393939,0.5444375,0.405678571,0.58385,0.439714286
144,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.232517241,0.333242424,0.5004375,0.473178571,0.55905,0.510571429
145,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.260137931,0.324969697,0.488125,0.486607143,0.54675,0.513071429
146,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.252310345,0.310181818,0.4836875,0.464785714,0.54085,0.475142857
147,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.233413793,0.308939394,0.479875,0.434785714,0.52125,0.501714286
148,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.225068966,0.327,0.4636875,0.446214286,0.51905,0.521
149,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.235137931,0.333151515,0.46875,0.43075,0.521,0.534714286
150,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.235448276,0.328878788,0.4649375,0.39925,0.5374,0.559071429
151,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.220275862,0.314090909,0.453125,0.376642857,0.53345,0.538214286
152,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0.052448276,0.016212121,0.00025,0.033035714,0.0007,0.002642857,,0.196275862,0.295575758,0.4504375,0.365535714,0.50105,0.4955
153,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,0,,0.252482759,0.153727273,0.05725,0.209464286,0.03255,0.043928571,,0.151344828,0.259515152,0.4403125,0.31475,0.4808,0.4535
154,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0.412,0.291848485,0.17475,0.3575,0.08705,0.080642857,,0.095275862,0.222878788,0.406375,0.256035714,0.47885,0.441071429
155,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,0,0,0,,0.491586207,0.402030303,0.3415,0.446107143,0.1526,0.153071429,,0.061862069,0.216424242,0.401375,0.220714286,0.47665,0.457357143
156,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0.502413793,0.444666667,0.419375,0.456,0.206,0.163071429,,0.050344828,0.231575758,0.4449375,0.241642857,0.48755,0.439714286
157,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0.445137931,0.384121212,0.312625,0.403785714,0.19815,0.112357143,,0.045758621,0.231090909,0.449625,0.256928571,0.5001,0.448785714
158,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0.320586207,0.247363636,0.18275,0.2695,0.1072,0.074571429,,0.049241379,0.226363636,0.4224375,0.273071429,0.522,0.452928571
159,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.140103448,0.084181818,0.062375,0.065678571,0.0287,0.015071429,,0.067931034,0.244878788,0.4163125,0.323107143,0.53245,0.472142857
160,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,0,0,0,,0.003413793,0.000727273,0.0009375,0,0,0,,0.092034483,0.273181818,0.4430625,0.374821429,0.5525,0.4965
161,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.115241379,0.284272727,0.447,0.37775,0.55885,0.513285714
162,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,,0,0,0,0,0,0,,0.142103448,0.289272727,0.4430625,0.37875,0.55535,0.520071429
163,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,,0,0,0,0,0,0,,0.17037931,0.294454545,0.4364375,0.379642857,0.5445,0.524142857
164,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.187586207,0.296090909,0.41425,0.376,0.53775,0.535214286
165,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.195413793,0.285515152,0.4189375,0.366071429,0.5184,0.530142857
166,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.204310345,0.279060606,0.3698125,0.353821429,0.4879,0.500142857
167,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.20537931,0.280090909,0.3586875,0.334321429,0.4576,0.4675
168,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.205068966,0.263030303,0.35975,0.3145,0.40925,0.439
169,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.216172414,0.260575758,0.3495,0.323928571,0.3825,0.434
170,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.211448276,0.249454545,0.3505,0.314178571,0.3545,0.416857143
171,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.196310345,0.246454545,0.3521875,0.296642857,0.3176,0.391571429
172,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,0,0,0,,0,0,0,0,0,0,,0.20462069,0.261030303,0.3835,0.291571429,0.2968,0.346
173,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,,0,0,0,0,0,0,,0.219206897,0.277181818,0.4629375,0.280285714,0.3041,0.304285714
174,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,0,,0,0,0,0,0,0,,0.247827586,0.307060606,0.5164375,0.291214286,0.3525,0.283642857
175,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,,0,0,0,0,0,0,,0.254206897,0.338636364,0.523625,0.314107143,0.41405,0.2685
176,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,,0.024034483,0.00169697,0.00025,0.008821429,0.00005,0,,0.251551724,0.368666667,0.4761875,0.345392857,0.46645,0.2615
177,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,0,,0.140413793,0.032121212,0.0418125,0.049785714,0.01965,0.004714286,,0.225586207,0.356030303,0.41525,0.369428571,0.50015,0.285428571
178,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,,0.251655172,0.090848485,0.109625,0.131,0.0703,0.019642857,,0.185103448,0.31030303,0.369,0.438,0.5195,0.333214286
179,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.304793103,0.173090909,0.1854375,0.205821429,0.1198,0.0545,,0.151172414,0.285727273,0.361375,0.514892857,0.52375,0.413714286
180,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0.324310345,0.255757576,0.242375,0.198535714,0.138,0.089642857,,0.127103448,0.285121212,0.354375,0.55975,0.53835,0.534785714
181,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0.328448276,0.27630303,0.260625,0.181464286,0.1361,0.105428571,,0.106172414,0.271939394,0.318875,0.559285714,0.54215,0.596571429
182,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0.270862069,0.166666667,0.1884375,0.114642857,0.12565,0.0665,,0.083068966,0.228454545,0.2694375,0.492678571,0.5137,0.626142857
183,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,0,0,,0.127689655,0.04930303,0.055375,0.030392857,0.04845,0.013785714,,0.072793103,0.206181818,0.24575,0.414928571,0.48295,0.629142857
184,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,0,,0.003586207,0.000363636,0.0004375,0,0,0,,0.069586207,0.205545455,0.2486875,0.348535714,0.4563,0.613642857
185,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.065241379,0.194030303,0.2515,0.298,0.4085,0.588857143
186,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.062965517,0.180878788,0.23875,0.273142857,0.37705,0.568357143
187,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.065206897,0.165060606,0.2184375,0.270928571,0.3317,0.556714286
188,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,,0,0,0,0,0,0,,0.071275862,0.149181818,0.205125,0.283214286,0.2929,0.520571429
189,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.077241379,0.138545455,0.2095,0.292785714,0.25585,0.490857143
190,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,,0,0,0,0,0,0,,0.079862069,0.136212121,0.231125,0.277035714,0.22035,0.4365
191,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0,0,0,0,0,0,,0.078827586,0.140575758,0.2570625,0.257535714,0.18865,0.372214286
192,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,0,,0,0,0,0,0,0,,0.079413793,0.150393939,0.2738125,0.234214286,0.1636,0.309428571
193,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,,0,0,0,0,0,0,,0.082068966,0.160575758,0.2823125,0.201071429,0.15395,0.241
194,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,,0,0,0,0,0,0,,0.090862069,0.168575758,0.311125,0.16425,0.16105,0.204857143
195,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,,0,0,0,0,0,0,,0.107103448,0.185,0.3220625,0.14075,0.1968,0.1685
196,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0.5,0,,0,0,0,0,0,0,,0.129206897,0.211181818,0.3321875,0.142357143,0.2688,0.133642857
197,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0.5,0,,0,0,0,0,0,0,,0.168793103,0.257878788,0.3563125,0.161285714,0.3255,0.139928571
198,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,,0,0,0,0,0,0,,0.20362069,0.281242424,0.3943125,0.192214286,0.3708,0.189928571
199,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,,0,0,0,0,0,0,,0.225413793,0.321424242,0.4189375,0.247642857,0.3965,0.257642857
200,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,,0.013965517,0.003636364,0.0003125,0.001642857,0.00045,0,,0.239172414,0.362151515,0.467375,0.31775,0.44915,0.345357143
201,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,,0.077655172,0.058363636,0.035625,0.045035714,0.02015,0.003714286,,0.227413793,0.362878788,0.526,0.388642857,0.50655,0.422857143
202,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,0,,0.180241379,0.162818182,0.0885625,0.111464286,0.04895,0.009714286,,0.199724138,0.352848485,0.601875,0.410642857,0.55845,0.492857143
203,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,0,0,,0.312137931,0.274484848,0.13625,0.173857143,0.0799,0.020785714,,0.173655172,0.370636364,0.6765625,0.418,0.64465,0.502357143
204,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0.392137931,0.274,0.1589375,0.177214286,0.0891,0.035071429,,0.169241379,0.427666667,0.7254375,0.433392857,0.76545,0.568071429
205,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0.377448276,0.192393939,0.0960625,0.125464286,0.1068,0.035428571,,0.18462069,0.451606061,0.7783125,0.472428571,0.82015,0.658571429
206,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0.268793103,0.102818182,0.04625,0.086464286,0.0511,0.026285714,,0.217344828,0.483393939,0.78625,0.516214286,0.8751,0.742571429
207,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0.103862069,0.03030303,0.02175,0.020285714,0.0065,0.004571429,,0.280275862,0.513424242,0.764125,0.560607143,0.88015,0.801857143
208,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,0,0,0,,0.003275862,0.000181818,0.00025,0,0,0,,0.343586207,0.526666667,0.7414375,0.602964286,0.8503,0.832285714
209,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.382103448,0.538636364,0.711,0.606071429,0.81355,0.857071429
210,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.375137931,0.552636364,0.67325,0.619857143,0.7684,0.873785714
211,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.362275862,0.566606061,0.6101875,0.661857143,0.7234,0.879714286
212,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.358827586,0.570272727,0.5394375,0.696857143,0.6743,0.880285714
213,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.362482759,0.548181818,0.490625,0.686428571,0.65345,0.871214286
214,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.374172414,0.514878788,0.462375,0.681357143,0.6579,0.865142857
215,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.389758621,0.483090909,0.4494375,0.677392857,0.66995,0.862928571
216,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.382310345,0.449181818,0.4489375,0.670892857,0.6659,0.852928571
217,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.357517241,0.409242424,0.4388125,0.667785714,0.6542,0.834214286
218,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.322689655,0.378121212,0.4048125,0.654714286,0.6339,0.807571429
219,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.290586207,0.355939394,0.39075,0.644821429,0.6222,0.787285714
220,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.263896552,0.334666667,0.3633125,0.643107143,0.6163,0.772571429
221,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.237517241,0.322818182,0.320875,0.636892857,0.6065,0.765
222,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.216034483,0.309515152,0.2939375,0.63275,0.58115,0.760285714
223,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.207413793,0.294060606,0.2790625,0.629892857,0.5557,0.754357143
224,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0.027551724,0.008424242,0,0.008928571,0.00065,0,,0.199793103,0.280818182,0.2705625,0.621357143,0.52725,0.756714286
225,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0.154448276,0.064181818,0.01125,0.099464286,0.05345,0.013,,0.180068966,0.263575758,0.2689375,0.609357143,0.5036,0.765285714
226,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,0,,0.360275862,0.122484848,0.043625,0.210178571,0.10775,0.035357143,,0.214034483,0.277424242,0.2684375,0.632071429,0.49405,0.774714286
227,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.515137931,0.191818182,0.1036875,0.306535714,0.1706,0.055428571,,0.215793103,0.284454545,0.2793125,0.659,0.49335,0.771714286
228,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.547172414,0.269121212,0.17925,0.343178571,0.20665,0.068285714,,0.200689655,0.287575758,0.3095625,0.656392857,0.4957,0.758214286
229,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.495310345,0.290090909,0.24475,0.315214286,0.20325,0.06,,0.177689655,0.282484848,0.3235625,0.625785714,0.4898,0.7345
230,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,0,,0.365862069,0.22230303,0.208125,0.208535714,0.12465,0.034214286,,0.138,0.243545455,0.3055625,0.563607143,0.4515,0.701142857
231,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0.160724138,0.078727273,0.075,0.056535714,0.02585,0.005357143,,0.095,0.201242424,0.2710625,0.494071429,0.41325,0.661428571
232,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0.006206897,0.002727273,0.001875,0,0,0,,0.087206897,0.210575758,0.262,0.4625,0.39265,0.622642857
233,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.078655172,0.209727273,0.25675,0.415642857,0.3723,0.59
234,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.071517241,0.190636364,0.2390625,0.378214286,0.35705,0.553714286
235,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,,0,0,0,0,0,0,,0.065344828,0.171545455,0.2236875,0.356821429,0.35375,0.518428571
236,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,0,0,0,,0,0,0,0,0,0,,0.059724138,0.157484848,0.207375,0.343535714,0.34875,0.500285714
237,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.054517241,0.144363636,0.1978125,0.335,0.342,0.497571429
238,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.050034483,0.130454545,0.1908125,0.319964286,0.34155,0.492928571
239,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.048,0.117969697,0.18575,0.298821429,0.33405,0.467642857
